,player_name,win,lost,match_played,total_win_percentage,total_lost_percentage
8232,Stelian Gima,0.0,1.0,1.0,0.0,1.0
8233,Stepan Holis,0.0,1.0,1.0,0.0,1.0
8234,Stepan Khotulev,0.0,3.0,3.0,0.0,1.0
8235,Stephan Bienz,1.0,1.0,2.0,0.5,0.5
8236,Stephan Cambal,0.0,1.0,1.0,0.0,1.0
8237,Stephan Fransen,1.0,12.0,13.0,0.07692307692307693,0.9230769230769231
8238,Stephan Hoiss,4.0,5.0,9.0,0.4444444444444444,0.5555555555555556
8239,Stephan Medem,10.0,21.0,31.0,0.3225806451612903,0.6774193548387096
8240,Stephan Rhode,0.0,4.0,4.0,0.0,1.0
8241,Stephane Bohli,202.0,166.0,368.0,0.5489130434782609,0.45108695652173914
8242,Stephane Bonneau,26.0,24.0,50.0,0.52,0.48
8243,Stephane Courtade,0.0,2.0,2.0,0.0,1.0
8244,Stephane Grenier,16.0,23.0,39.0,0.41025641025641024,0.5897435897435898
8245,Stephane Huet,84.0,97.0,181.0,0.46408839779005523,0.5359116022099447
8246,Stephane Manai,0.0,1.0,1.0,0.0,1.0
8247,Stephane Matheu,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8248,Stephane Oberer,0.0,3.0,3.0,0.0,1.0
8249,Stephane Piro,0.0,1.0,1.0,0.0,1.0
8250,Stephane Robert,315.0,240.0,555.0,0.5675675675675675,0.43243243243243246
8251,Stephane Sansoni,25.0,36.0,61.0,0.4098360655737705,0.5901639344262295
8252,Stephane Simian,87.0,68.0,155.0,0.5612903225806452,0.43870967741935485
8253,Stephane Woit,1.0,1.0,2.0,0.5,0.5
8254,Stephen Amritraj,1.0,3.0,4.0,0.25,0.75
8255,Stephen Bass,5.0,10.0,15.0,0.3333333333333333,0.6666666666666666
8256,Stephen Botfield,7.0,20.0,27.0,0.25925925925925924,0.7407407407407407
8257,Stephen Furlong,5.0,9.0,14.0,0.35714285714285715,0.6428571428571429
8258,Stephen Gleeson,2.0,3.0,5.0,0.4,0.6
8259,Stephen Huss,0.0,2.0,2.0,0.0,1.0
8260,Stephen Mitchell,0.0,1.0,1.0,0.0,1.0
8261,Stephen Myers,0.0,2.0,2.0,0.0,1.0
8262,Stephen Noteboom,4.0,7.0,11.0,0.36363636363636365,0.6363636363636364
8263,Stephen Nugent,0.0,1.0,1.0,0.0,1.0
8264,Stephen Olagbegi,3.0,8.0,11.0,0.2727272727272727,0.7272727272727273
8265,Stephen Temple,0.0,6.0,6.0,0.0,1.0
8266,Stephen Thompson,1.0,3.0,4.0,0.25,0.75
8267,Stephen Warboys,0.0,3.0,3.0,0.0,1.0
8268,Steve Berke,1.0,3.0,4.0,0.25,0.75
8269,Steve Bryan,84.0,69.0,153.0,0.5490196078431373,0.45098039215686275
8270,Steve Campbell,49.0,54.0,103.0,0.47572815533980584,0.5242718446601942
8271,Steve Cornelissen,0.0,2.0,2.0,0.0,1.0
8272,Steve Darcis,313.0,155.0,468.0,0.6688034188034188,0.3311965811965812
8273,Steve Denton,7.0,18.0,25.0,0.28,0.72
8274,Steve Devries,52.0,43.0,95.0,0.5473684210526316,0.45263157894736844
8275,Steve Docherty,13.0,5.0,18.0,0.7222222222222222,0.2777777777777778
8276,Steve Gunderson,0.0,1.0,1.0,0.0,1.0
8277,Steve Guy,47.0,49.0,96.0,0.4895833333333333,0.5104166666666666
8278,Steve Herdoiza,8.0,10.0,18.0,0.4444444444444444,0.5555555555555556
8279,Steve Johnson,108.0,59.0,167.0,0.6467065868263473,0.3532934131736527
8280,Steve Jung,0.0,1.0,1.0,0.0,1.0
8281,Steve Kennedy,5.0,7.0,12.0,0.4166666666666667,0.5833333333333334
8282,Steve Krulevitz,18.0,11.0,29.0,0.6206896551724138,0.3793103448275862
8283,Steve Maloney,1.0,3.0,4.0,0.25,0.75
8284,Steve Meister,21.0,12.0,33.0,0.6363636363636364,0.36363636363636365
8285,Steve Mott,0.0,2.0,2.0,0.0,1.0
8286,Steve Rogul,0.0,1.0,1.0,0.0,1.0
8287,Steve Shaw,29.0,31.0,60.0,0.48333333333333334,0.5166666666666667
8288,Steve Wiere,0.0,1.0,1.0,0.0,1.0
8289,Steve Wood,0.0,1.0,1.0,0.0,1.0
8290,Steven Baldas,0.0,3.0,3.0,0.0,1.0
8291,Steven Caverzasio,0.0,1.0,1.0,0.0,1.0
8292,Steven De Waard,10.0,19.0,29.0,0.3448275862068966,0.6551724137931034
8293,Steven Diez,166.0,211.0,377.0,0.4403183023872679,0.5596816976127321
8294,Steven Downs,12.0,14.0,26.0,0.46153846153846156,0.5384615384615384
8295,Steven Goh,0.0,4.0,4.0,0.0,1.0
8296,Steven Kasigwa,0.0,1.0,1.0,0.0,1.0
8297,Steven Koeppel,0.0,1.0,1.0,0.0,1.0
8298,Steven Korteling,2.0,5.0,7.0,0.2857142857142857,0.7142857142857143
8299,Steven Matthews,0.0,1.0,1.0,0.0,1.0
8300,Steven Moneke,2.0,5.0,7.0,0.2857142857142857,0.7142857142857143
8301,Steven Randjelovic,18.0,31.0,49.0,0.3673469387755102,0.6326530612244898
8302,Steven Schranz,0.0,1.0,1.0,0.0,1.0
8303,Stevenson Clarke,1.0,1.0,2.0,0.5,0.5
8304,Stewart Keller,3.0,4.0,7.0,0.42857142857142855,0.5714285714285714
8305,Stewart Osborne,0.0,2.0,2.0,0.0,1.0
8306,Stian Boretti,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
8307,Stjepan Cagalj,0.0,2.0,2.0,0.0,1.0
8308,Strong Kirchheimer,22.0,35.0,57.0,0.38596491228070173,0.6140350877192983
8309,Stuart Bale,4.0,14.0,18.0,0.2222222222222222,0.7777777777777778
8310,Stuart Kenyon,0.0,1.0,1.0,0.0,1.0
8311,Stuart King,1.0,1.0,2.0,0.5,0.5
8312,Stuart Parker,1.0,4.0,5.0,0.2,0.8
8313,Su Hao Zhong,1.0,4.0,5.0,0.2,0.8
8314,Sudanwa Sitaram,0.0,2.0,2.0,0.0,1.0
8315,Suharyadi Suharyadi,3.0,9.0,12.0,0.25,0.75
8316,Suhel Malhotra,0.0,1.0,1.0,0.0,1.0
8317,Suk Young Jeong,21.0,25.0,46.0,0.45652173913043476,0.5434782608695652
8318,Sukhdeep Singh Saluja,0.0,1.0,1.0,0.0,1.0
8319,Sukhee Ann,0.0,1.0,1.0,0.0,1.0
8320,Sule Ladipo,6.0,17.0,23.0,0.2608695652173913,0.7391304347826086
8321,Sulistyo Wibowo,0.0,2.0,2.0,0.0,1.0
8322,Sulistyono,1.0,1.0,2.0,0.5,0.5
8323,Sultan Khalfan,0.0,1.0,1.0,0.0,1.0
8324,Sultan Narbekov,0.0,4.0,4.0,0.0,1.0
8325,Sumit Nagal,115.0,92.0,207.0,0.5555555555555556,0.4444444444444444
8326,Sumit Sarkar,0.0,2.0,2.0,0.0,1.0
8327,Sun Yong Kim Jr,2.0,14.0,16.0,0.125,0.875
8328,Sunday Ogundele,0.0,2.0,2.0,0.0,1.0
8329,Sundet Nagimetov,0.0,1.0,1.0,0.0,1.0
8330,Sung Hun Kim,0.0,1.0,1.0,0.0,1.0
8331,Sung Jun Park,0.0,2.0,2.0,0.0,1.0
8332,Sung Min Han,0.0,1.0,1.0,0.0,1.0
8333,Sunil Kumar,0.0,2.0,2.0,0.0,1.0
8334,Sunil Kumar Sipaeya,10.0,24.0,34.0,0.29411764705882354,0.7058823529411765
8335,Suraj Beniwal,1.0,1.0,2.0,0.5,0.5
8336,Suraj R Prabodh,2.0,13.0,15.0,0.13333333333333333,0.8666666666666667
8337,Suren Vartanyan,0.0,1.0,1.0,0.0,1.0
8338,Susheel Narla,1.0,1.0,2.0,0.5,0.5
8339,Suthinan Tanthaseraneewat,1.0,1.0,2.0,0.5,0.5
8340,Suwandi Suwandi,12.0,21.0,33.0,0.36363636363636365,0.6363636363636364
8341,Sven Koehler,0.0,1.0,1.0,0.0,1.0
8342,Sven Lah,1.0,3.0,4.0,0.25,0.75
8343,Sven Lalic,0.0,3.0,3.0,0.0,1.0
8344,Sven Lemstra,0.0,2.0,2.0,0.0,1.0
8345,Sven Swinnen,0.0,3.0,3.0,0.0,1.0
8346,Svyatoslav Knyazev,1.0,1.0,2.0,0.5,0.5
8347,Syd Ball,23.0,20.0,43.0,0.5348837209302325,0.46511627906976744
8348,Sydney Jim,0.0,1.0,1.0,0.0,1.0
8349,Syed Mohd Agil Syed Naguib,1.0,4.0,5.0,0.2,0.8
8350,Sylvano Simone,0.0,3.0,3.0,0.0,1.0
8351,Syrym Abdukhalikov,1.0,6.0,7.0,0.14285714285714285,0.8571428571428571
8352,Szymon Kielan,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8353,Szymon Walkow,8.0,12.0,20.0,0.4,0.6
8354,T Mcneil,0.0,1.0,1.0,0.0,1.0
8355,Tad Berkowitz,0.0,1.0,1.0,0.0,1.0
8356,Tad Grattan,1.0,1.0,2.0,0.5,0.5
8357,Tadas Babelis,0.0,1.0,1.0,0.0,1.0
8358,Tadeas Paroulek,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8359,Tadeo Morales,0.0,1.0,1.0,0.0,1.0
8360,Tadeu Luiz,1.0,3.0,4.0,0.25,0.75
8361,Tadiwa Chinamo,0.0,1.0,1.0,0.0,1.0
8362,Tae Hee Kong,0.0,1.0,1.0,0.0,1.0
8363,Tae Woo Lee,1.0,3.0,4.0,0.25,0.75
8364,Taha Baadi,3.0,10.0,13.0,0.23076923076923078,0.7692307692307693
8365,Taha Tifnouti,0.0,7.0,7.0,0.0,1.0
8366,Taisei Ichikawa,3.0,2.0,5.0,0.6,0.4
8367,Taisen Kanai,0.0,1.0,1.0,0.0,1.0
8368,Tak Khunn Wang,58.0,55.0,113.0,0.5132743362831859,0.48672566371681414
8369,Takahiro Ittogi,0.0,1.0,1.0,0.0,1.0
8370,Takahiro Terachi,40.0,61.0,101.0,0.39603960396039606,0.6039603960396039
8371,Takanobu Fujii,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8372,Takanyi Garanganga,59.0,79.0,138.0,0.427536231884058,0.572463768115942
8373,Takao Suzuki,208.0,157.0,365.0,0.5698630136986301,0.4301369863013699
8374,Takao Yamamoto,0.0,1.0,1.0,0.0,1.0
8375,Takashi Murakami,0.0,1.0,1.0,0.0,1.0
8376,Takashi Saito,2.0,9.0,11.0,0.18181818181818182,0.8181818181818182
8377,Takayoshi Shibuya,2.0,5.0,7.0,0.2857142857142857,0.7142857142857143
8378,Takehiko Nishiwaki,0.0,2.0,2.0,0.0,1.0
8379,Takeshi Endo,0.0,1.0,1.0,0.0,1.0
8380,Takeshi Murakami,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
8381,Takeshi Omono,0.0,1.0,1.0,0.0,1.0
8382,Taketo Kikusui,0.0,1.0,1.0,0.0,1.0
8383,Takura Happy,1.0,3.0,4.0,0.25,0.75
8384,Takuto Niki,43.0,66.0,109.0,0.3944954128440367,0.6055045871559633
8385,Takuya Komura,0.0,1.0,1.0,0.0,1.0
8386,Tal Eros,0.0,2.0,2.0,0.0,1.0
8387,Tal Goldengoren,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8388,Tal Harel,0.0,1.0,1.0,0.0,1.0
8389,Talal Ouahabi,3.0,8.0,11.0,0.2727272727272727,0.7272727272727273
8390,Talito Corrales,0.0,2.0,2.0,0.0,1.0
8391,Tallon Griekspoor,131.0,69.0,200.0,0.655,0.345
8392,Tamaki Yamao,0.0,1.0,1.0,0.0,1.0
8393,Tamas Gyorgy,0.0,1.0,1.0,0.0,1.0
8394,Tamas Krafcsik,0.0,2.0,2.0,0.0,1.0
8395,Tamas Paar,0.0,1.0,1.0,0.0,1.0
8396,Tamas Szepvolgyi,0.0,1.0,1.0,0.0,1.0
8397,Tamer El Sawy,55.0,46.0,101.0,0.5445544554455446,0.45544554455445546
8398,Tanakorn Srichaphan,1.0,1.0,2.0,0.5,0.5
8399,Tao Castillo Bernal,1.0,1.0,2.0,0.5,0.5
8400,Tao Mu,0.0,2.0,2.0,0.0,1.0
8401,Tapio Nurminen,19.0,39.0,58.0,0.3275862068965517,0.6724137931034483
8402,Taras Demyanekno,1.0,3.0,4.0,0.25,0.75
8403,Tarek El Sakka,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
8404,Tarik Benhabiles,56.0,56.0,112.0,0.5,0.5
8405,Taro Daniel,246.0,154.0,400.0,0.615,0.385
8406,Taryn Burgk,0.0,1.0,1.0,0.0,1.0
8407,Taso Vasiliadis,0.0,2.0,2.0,0.0,1.0
8408,Tasos Bavelas,4.0,8.0,12.0,0.3333333333333333,0.6666666666666666
8409,Tassilo Schmid,0.0,1.0,1.0,0.0,1.0
8410,Tasuku Iwami,27.0,39.0,66.0,0.4090909090909091,0.5909090909090909
8411,Tate Roberts,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8412,Tatsuma Ito,368.0,280.0,648.0,0.5679012345679012,0.43209876543209874
8413,Taylor Dent,76.0,49.0,125.0,0.608,0.392
8414,Taylor Fogleman,0.0,3.0,3.0,0.0,1.0
8415,Taylor Fritz,96.0,37.0,133.0,0.7218045112781954,0.2781954887218045
8416,Ted Erck,1.0,1.0,2.0,0.5,0.5
8417,Ted Farnsworth,0.0,1.0,1.0,0.0,1.0
8418,Ted Scherman,3.0,5.0,8.0,0.375,0.625
8419,Ted Williams,3.0,12.0,15.0,0.2,0.8
8420,Teddy Tanjung,0.0,2.0,2.0,0.0,1.0
8421,Teeradon Tortrakul,0.0,2.0,2.0,0.0,1.0
8422,Teimouraz Metreveli,0.0,1.0,1.0,0.0,1.0
8423,Tejas Chaukulkar,2.0,3.0,5.0,0.4,0.6
8424,Temur Ismailov,12.0,38.0,50.0,0.24,0.76
8425,Temur Tsvinaria,0.0,1.0,1.0,0.0,1.0
8426,Tenny Svensson,4.0,11.0,15.0,0.26666666666666666,0.7333333333333333
8427,Tennys Sandgren,143.0,129.0,272.0,0.5257352941176471,0.4742647058823529
8428,Tennyson Whiting,0.0,1.0,1.0,0.0,1.0
8429,Teo Susnjak,2.0,3.0,5.0,0.4,0.6
8430,Teodor Batchev,0.0,1.0,1.0,0.0,1.0
8431,Teodor Dacian Craciun,32.0,54.0,86.0,0.37209302325581395,0.627906976744186
8432,Teodor Nicolae Marin,0.0,2.0,2.0,0.0,1.0
8433,Teppei Uesugi,0.0,1.0,1.0,0.0,1.0
8434,Terence Chia,0.0,1.0,1.0,0.0,1.0
8435,Teri Groll,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8436,Tero Vilen,0.0,5.0,5.0,0.0,1.0
8437,Terry Bennett,1.0,3.0,4.0,0.25,0.75
8438,Terry Deeth,0.0,2.0,2.0,0.0,1.0
8439,Terry Moor,9.0,4.0,13.0,0.6923076923076923,0.3076923076923077
8440,Terry Rocavert,4.0,2.0,6.0,0.6666666666666666,0.3333333333333333
8441,Terry Ward,2.0,2.0,4.0,0.5,0.5
8442,Tertius Reynders,5.0,8.0,13.0,0.38461538461538464,0.6153846153846154
8443,Tetsu Kuramitsu,7.0,11.0,18.0,0.3888888888888889,0.6111111111111112
8444,Tetsuro Habusawa,0.0,1.0,1.0,0.0,1.0
8445,Tetsuya Chaen,4.0,13.0,17.0,0.23529411764705882,0.7647058823529411
8446,Tetsuya Sato,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8447,Tewfiq Hadj Slimane,0.0,1.0,1.0,0.0,1.0
8448,Teymuraz Gabashvili,423.0,327.0,750.0,0.564,0.436
8449,Thai Son Kwiatkowski,85.0,77.0,162.0,0.5246913580246914,0.47530864197530864
8450,Thales Turini,10.0,33.0,43.0,0.23255813953488372,0.7674418604651163
8451,Thanapet Chanta,0.0,3.0,3.0,0.0,1.0
8452,Thanasi Kokkinakis,124.0,56.0,180.0,0.6888888888888889,0.3111111111111111
8453,Thanh Trung Hoang,0.0,1.0,1.0,0.0,1.0
8454,Themi Sitzoukis,0.0,1.0,1.0,0.0,1.0
8455,Theo Fournerie,0.0,1.0,1.0,0.0,1.0
8456,Theo Vandeweghe,0.0,1.0,1.0,0.0,1.0
8457,Theodoros Angelinos,14.0,35.0,49.0,0.2857142857142857,0.7142857142857143
8458,Theron Cole,0.0,2.0,2.0,0.0,1.0
8459,Thiago Agustin Tirante,41.0,27.0,68.0,0.6029411764705882,0.39705882352941174
8460,Thiago Alves,258.0,215.0,473.0,0.5454545454545454,0.45454545454545453
8461,Thiago Gomes,0.0,1.0,1.0,0.0,1.0
8462,Thiago Monteiro,203.0,141.0,344.0,0.5901162790697675,0.40988372093023256
8463,Thiago Seyboth Wild,63.0,65.0,128.0,0.4921875,0.5078125
8464,Thibaud Berland,1.0,3.0,4.0,0.25,0.75
8465,Thibault Forget,0.0,1.0,1.0,0.0,1.0
8466,Thibault Kuentz,1.0,3.0,4.0,0.25,0.75
8467,Thibault Venturino,0.0,2.0,2.0,0.0,1.0
8468,Thiemo De Bakker,224.0,141.0,365.0,0.6136986301369863,0.3863013698630137
8469,Thien Nguyen Hoang,0.0,2.0,2.0,0.0,1.0
8470,Thierry Ascione,197.01522842639594,133.00751879699249,330.0227472233884,0.5969746936657027,0.4030253063342973
8471,Thierry Champion,85.0,79.0,164.0,0.5182926829268293,0.4817073170731707
8472,Thierry Grin,6.0,14.0,20.0,0.3,0.7
8473,Thierry Guardiola,145.0,138.0,283.0,0.5123674911660777,0.4876325088339223
8474,Thierry Martin,0.0,1.0,1.0,0.0,1.0
8475,Thierry Massa,1.0,1.0,2.0,0.5,0.5
8476,Thierry Meeuws,0.0,1.0,1.0,0.0,1.0
8477,Thierry Pham,13.0,27.0,40.0,0.325,0.675
8478,Thierry Purini,1.0,4.0,5.0,0.2,0.8
8479,Thierry Roggi,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8480,Thierry Stevaux,15.0,19.0,34.0,0.4411764705882353,0.5588235294117647
8481,Thierry Tulasne,35.0,22.0,57.0,0.6140350877192983,0.38596491228070173
8482,Thierry Van Den Daele,5.0,9.0,14.0,0.35714285714285715,0.6428571428571429
8483,Thies Roepcke,0.0,1.0,1.0,0.0,1.0
8484,Thomas Andersen,0.0,1.0,1.0,0.0,1.0
8485,Thomas Bischof,0.0,1.0,1.0,0.0,1.0
8486,Thomas Blake,9.0,36.0,45.0,0.2,0.8
8487,Thomas Bosancic,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
8488,Thomas Brechemier,1.0,4.0,5.0,0.2,0.8
8489,Thomas Breuninger,0.0,1.0,1.0,0.0,1.0
8490,Thomas Buchmayer,35.0,44.0,79.0,0.4430379746835443,0.5569620253164557
8491,Thomas Burwell,0.0,1.0,1.0,0.0,1.0
8492,Thomas Cazes Carrere,0.0,6.0,6.0,0.0,1.0
8493,Thomas Cristian Hodel,0.0,1.0,1.0,0.0,1.0
8494,Thomas Da Silva Ramos,0.0,1.0,1.0,0.0,1.0
8495,Thomas Drouet,0.0,2.0,2.0,0.0,1.0
8496,Thomas Dupre,20.0,25.0,45.0,0.4444444444444444,0.5555555555555556
8497,Thomas Enqvist,44.0,25.0,69.0,0.6376811594202898,0.36231884057971014
8498,Thomas Estrada,0.0,1.0,1.0,0.0,1.0
8499,Thomas Fabbiano,262.0,243.0,505.0,0.5188118811881188,0.48118811881188117
8500,Thomas Fancutt,20.0,29.0,49.0,0.40816326530612246,0.5918367346938775
8501,Thomas Fergg,1.0,1.0,2.0,0.5,0.5
8502,Thomas Gilner,0.0,1.0,1.0,0.0,1.0
8503,Thomas Giraudeau,1.0,1.0,2.0,0.5,0.5
8504,Thomas Gollwitzer,27.0,41.0,68.0,0.39705882352941174,0.6029411764705882
8505,Thomas Haldin,34.0,31.0,65.0,0.5230769230769231,0.47692307692307695
8506,Thomas Heyerdahl,0.0,1.0,1.0,0.0,1.0
8507,Thomas Hogstedt,49.0,56.0,105.0,0.4666666666666667,0.5333333333333333
8508,Thomas Johansson,45.0,24.0,69.0,0.6521739130434783,0.34782608695652173
8509,Thomas Jun Facchini Takemoto,0.0,2.0,2.0,0.0,1.0
8510,Thomas Knights,0.0,1.0,1.0,0.0,1.0
8511,Thomas Kromann,0.0,3.0,3.0,0.0,1.0
8512,Thomas Larsen,29.0,37.0,66.0,0.4393939393939394,0.5606060606060606
8513,Thomas Laurent,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8514,Thomas Liversage,1.0,1.0,2.0,0.5,0.5
8515,Thomas Mangold,0.0,2.0,2.0,0.0,1.0
8516,Thomas Messmer,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8517,Thomas Morton,0.0,2.0,2.0,0.0,1.0
8518,Thomas Muster,47.0,34.0,81.0,0.5802469135802469,0.41975308641975306
8519,Thomas Oger,16.0,31.0,47.0,0.3404255319148936,0.6595744680851063
8520,Thomas Paire,0.0,1.0,1.0,0.0,1.0
8521,Thomas Prerovsky,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
8522,Thomas Pura,0.0,1.0,1.0,0.0,1.0
8523,Thomas Renz,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8524,Thomas Sascha Winkler,0.0,3.0,3.0,0.0,1.0
8525,Thomas Schaeck,4.0,7.0,11.0,0.36363636363636365,0.6363636363636364
8526,Thomas Schiessling,13.0,17.0,30.0,0.43333333333333335,0.5666666666666667
8527,Thomas Schoeck,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
8528,Thomas Schoorel,102.0,77.0,179.0,0.5698324022346368,0.4301675977653631
8529,Thomas Schreyer,0.0,3.0,3.0,0.0,1.0
8530,Thomas Shimada,2.0,9.0,11.0,0.18181818181818182,0.8181818181818182
8531,Thomas Soerensen,3.0,4.0,7.0,0.42857142857142855,0.5714285714285714
8532,Thomas Stalhandske,21.0,35.0,56.0,0.375,0.625
8533,Thomas Statzberger,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
8534,Thomas Strengberger S597,0.0,3.0,3.0,0.0,1.0
8535,Thomas Susen,1.0,1.0,2.0,0.5,0.5
8536,Thomas Thieulot,0.0,1.0,1.0,0.0,1.0
8537,Thomas Tunner,0.0,2.0,2.0,0.0,1.0
8538,Thomas Wright,0.0,1.0,1.0,0.0,1.0
8539,Thomas Yaka Kofi Setodji,0.0,2.0,2.0,0.0,1.0
8540,Thomaz Bellucci,212.0,127.0,339.0,0.6253687315634219,0.3746312684365782
8541,Thomaz Koch,38.0,20.0,58.0,0.6551724137931034,0.3448275862068966
8542,Thorsten Poelzl,0.0,1.0,1.0,0.0,1.0
8543,Ti Chen,135.0,231.0,366.0,0.36885245901639346,0.6311475409836066
8544,Tiago Cacao,9.0,17.0,26.0,0.34615384615384615,0.6538461538461539
8545,Tiago Fernandes,13.0,34.0,47.0,0.2765957446808511,0.723404255319149
8546,Tiago Galvao,0.0,2.0,2.0,0.0,1.0
8547,Tiago Godinho,0.0,2.0,2.0,0.0,1.0
8548,Tiago Lopes,14.0,38.0,52.0,0.2692307692307692,0.7307692307692307
8549,Tiago Lourenco,0.0,1.0,1.0,0.0,1.0
8550,Tiago Slonik,0.0,1.0,1.0,0.0,1.0
8551,Tiago Sousa,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8552,Tiago Torres,1.0,1.0,2.0,0.5,0.5
8553,Tian C Viljoen,4.0,5.0,9.0,0.4444444444444444,0.5555555555555556
8554,Tian Xiang Hui,0.0,1.0,1.0,0.0,1.0
8555,Tibor Simic,0.0,2.0,2.0,0.0,1.0
8556,Tibor Toth,1.0,1.0,2.0,0.5,0.5
8557,Tigran Martirosyan,10.0,8.0,18.0,0.5555555555555556,0.4444444444444444
8558,Tigre Hank,4.0,32.0,36.0,0.1111111111111111,0.8888888888888888
8559,Tihomir Grozdanov,4.0,8.0,12.0,0.3333333333333333,0.6666666666666666
8560,Tilen Zitnik,0.0,3.0,3.0,0.0,1.0
8561,Tillmann Erdbories,1.0,1.0,2.0,0.5,0.5
8562,Tim Anderson,0.0,1.0,1.0,0.0,1.0
8563,Tim Arnot,0.0,1.0,1.0,0.0,1.0
8564,Tim Clements,2.0,10.0,12.0,0.16666666666666666,0.8333333333333334
8565,Tim Crichton,1.0,3.0,4.0,0.25,0.75
8566,Tim Donovan,0.0,3.0,3.0,0.0,1.0
8567,Tim Downey,0.0,1.0,1.0,0.0,1.0
8568,Tim Garcia,9.0,9.0,18.0,0.5,0.5
8569,Tim Goransson,5.0,10.0,15.0,0.3333333333333333,0.6666666666666666
8570,Tim Henman,46.0,26.0,72.0,0.6388888888888888,0.3611111111111111
8571,Tim Hewitt,0.0,2.0,2.0,0.0,1.0
8572,Tim Hofmann,0.0,1.0,1.0,0.0,1.0
8573,Tim Kopinski,1.0,8.0,9.0,0.1111111111111111,0.8888888888888888
8574,Tim Mayotte,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
8575,Tim Nekic,0.0,1.0,1.0,0.0,1.0
8576,Tim Pawsat,13.0,10.0,23.0,0.5652173913043478,0.43478260869565216
8577,Tim Puetz,86.0,75.0,161.0,0.5341614906832298,0.4658385093167702
8578,Tim Robson,0.0,1.0,1.0,0.0,1.0
8579,Tim Sandkaulen,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8580,Tim Seibert,0.0,1.0,1.0,0.0,1.0
8581,Tim Siegel,0.0,2.0,2.0,0.0,1.0
8582,Tim Smyczek,319.0,214.0,533.0,0.5984990619136961,0.40150093808630394
8583,Tim Trigueiro,2.0,5.0,7.0,0.2857142857142857,0.7142857142857143
8584,Tim Van Rijthoven,64.0,56.0,120.0,0.5333333333333333,0.4666666666666667
8585,Tim Van Terheijden,1.0,3.0,4.0,0.25,0.75
8586,Tim Vann,1.0,1.0,2.0,0.5,0.5
8587,Tim Wilkison,44.0,15.0,59.0,0.7457627118644068,0.2542372881355932
8588,Timi Kivijarvi,0.0,1.0,1.0,0.0,1.0
8589,Timo Fleischfresser,0.0,1.0,1.0,0.0,1.0
8590,Timo Legout,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
8591,Timo Nieminen,15.0,55.0,70.0,0.21428571428571427,0.7857142857142857
8592,Timo Nigri,0.0,1.0,1.0,0.0,1.0
8593,Timo Siebert,0.0,1.0,1.0,0.0,1.0
8594,Timo Stodder,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
8595,Timofey Skatov,29.0,22.0,51.0,0.5686274509803921,0.43137254901960786
8596,Timofey Skripkin,0.0,1.0,1.0,0.0,1.0
8597,Timothy Aerts,10.0,24.0,34.0,0.29411764705882354,0.7058823529411765
8598,Timothy Sah,0.0,1.0,1.0,0.0,1.0
8599,Timur Alshin,0.0,1.0,1.0,0.0,1.0
8600,Timur Ganiev,0.0,3.0,3.0,0.0,1.0
8601,Timur Khabibulin,18.0,38.0,56.0,0.32142857142857145,0.6785714285714286
8602,Timur Khankodjaev,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
8603,Timur Kiuamov,0.0,4.0,4.0,0.0,1.0
8604,Timur Maulenov,0.0,6.0,6.0,0.0,1.0
8605,Timur Mukhtarulin,0.0,2.0,2.0,0.0,1.0
8606,Timur Razmaitov,0.0,1.0,1.0,0.0,1.0
8607,Timur Sottimov,0.0,2.0,2.0,0.0,1.0
8608,Tin Dong,0.0,2.0,2.0,0.0,1.0
8609,Ting Yu Chuang,0.0,2.0,2.0,0.0,1.0
8610,Tino Anda,0.0,4.0,4.0,0.0,1.0
8611,Tinotenda Chanakira,0.0,1.0,1.0,0.0,1.0
8612,Tintus Wibowo,8.0,7.0,15.0,0.5333333333333333,0.4666666666666667
8613,Tiran Sanghera,0.0,2.0,2.0,0.0,1.0
8614,Titouan Droguet,10.0,6.0,16.0,0.625,0.375
8615,Tj Middleton,11.0,12.0,23.0,0.4782608695652174,0.5217391304347826
