,player_name,win,lost,match_played,total_win_percentage,total_lost_percentage
3666,Pierre Bouteyre,2.0,3.0,5.0,0.4,0.6
3667,Pierre Darmon,5.0,4.0,9.0,0.5555555555555556,0.4444444444444444
3668,Pierre Hugues Herbert,95.0,119.0,214.0,0.4439252336448598,0.5560747663551402
3669,Pierre Jauffret,0.0,2.0,2.0,0.0,1.0
3670,Pierre Joly,1.0,9.0,10.0,0.1,0.9
3671,Pierre Lamarche,0.0,3.0,3.0,0.0,1.0
3672,Pierre Lemoine,0.0,1.0,1.0,0.0,1.0
3673,Pierre Ludovic Duclos,1.0,3.0,4.0,0.25,0.75
3674,Piet Norval,4.0,11.0,15.0,0.26666666666666666,0.7333333333333333
3675,Piet Snyman,1.0,1.0,2.0,0.5,0.5
3676,Piet Van Eysden,0.0,2.0,2.0,0.0,1.0
3677,Piet Veentjer,0.0,2.0,2.0,0.0,1.0
3678,Pieter Aldrich,36.0,40.0,76.0,0.47368421052631576,0.5263157894736842
3679,Pieter Burki,1.0,1.0,2.0,0.5,0.5
3680,Pieter Soeters,2.0,2.0,4.0,0.5,0.5
3681,Pietro Angelini,0.0,1.0,1.0,0.0,1.0
3682,Pietro Marzano,6.0,17.0,23.0,0.2608695652173913,0.7391304347826086
3683,Pietro Pennisi,1.0,3.0,4.0,0.25,0.75
3684,Po Tau,0.0,1.0,1.0,0.0,1.0
3685,Potito Starace,147.0,192.0,339.0,0.4336283185840708,0.5663716814159292
3686,Praful Ghatage,0.0,1.0,1.0,0.0,1.0
3687,Prajnesh Gunneswaran,7.0,20.0,27.0,0.25925925925925924,0.7407407407407407
3688,Prakash Amritraj,13.0,22.0,35.0,0.37142857142857144,0.6285714285714286
3689,Predrag Rusevski,0.0,1.0,1.0,0.0,1.0
3690,Premjit Lall,24.0,50.019999999999996,74.02,0.3242366927857336,0.6757633072142664
3691,Purav Raja,0.0,1.0,1.0,0.0,1.0
3692,Quentin Halys,6.0,24.0,30.0,0.2,0.8
3693,Quentin Pretorius,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
3694,Quino Munoz,4.0,4.0,8.0,0.5,0.5
3695,R Armytage,0.0,1.0,1.0,0.0,1.0
3696,R Beaver,0.0,1.0,1.0,0.0,1.0
3697,R Blanco,0.0,2.0,2.0,0.0,1.0
3698,R Bortulan,1.0,1.0,2.0,0.5,0.5
3699,R Buckley,0.0,1.0,1.0,0.0,1.0
3700,R Campbell,0.0,2.0,2.0,0.0,1.0
3701,R Carter,0.0,1.0,1.0,0.0,1.0
3702,R D J Lee,0.0,1.0,1.0,0.0,1.0
3703,R E Williams,0.0,1.0,1.0,0.0,1.0
3704,R Elangovan,0.0,1.0,1.0,0.0,1.0
3705,R Frost,0.0,1.0,1.0,0.0,1.0
3706,R G Moore,0.0,1.0,1.0,0.0,1.0
3707,R Garmany,0.0,2.5,2.5,0.0,1.0
3708,R Gray,0.0,1.0,1.0,0.0,1.0
3709,R Harvey,0.0,1.0,1.0,0.0,1.0
3710,R Hayes,0.0,1.0,1.0,0.0,1.0
3711,R Hunt,0.0,1.0,1.0,0.0,1.0
3712,R Jenkin,1.0,1.0,2.0,0.5,0.5
3713,R Kiesling,0.0,1.0,1.0,0.0,1.0
3714,R L Cross,0.0,1.0,1.0,0.0,1.0
3715,R Lovell,0.0,1.0,1.0,0.0,1.0
3716,R Mayer,0.0,1.0,1.0,0.0,1.0
3717,R Mortoire,0.0,1.0,1.0,0.0,1.0
3718,R Orford,0.0,2.0,2.0,0.0,1.0
3719,R P Tuck,0.0,1.0,1.0,0.0,1.0
3720,R Pinchin,0.0,1.0,1.0,0.0,1.0
3721,R S Edwards,0.0,1.0,1.0,0.0,1.0
3722,R Sellick,0.0,1.0,1.0,0.0,1.0
3723,R Spitzer,0.0,2.5,2.5,0.0,1.0
3724,R Vasselin,0.0,1.0,1.0,0.0,1.0
3725,R W Davies,1.0,1.0,2.0,0.5,0.5
3726,R Walker,1.0,1.0,2.0,0.5,0.5
3727,R Watts,0.0,1.0,1.0,0.0,1.0
3728,Rabie Chaki,0.0,2.0,2.0,0.0,1.0
3729,Radek Stepanek,371.0,292.0,663.0,0.5595776772247361,0.44042232277526394
3730,Radim Zitko,0.0,2.0,2.0,0.0,1.0
3731,Radomir Vasek,20.0,40.0,60.0,0.3333333333333333,0.6666666666666666
3732,Radoslav Lukaev,0.0,1.0,1.0,0.0,1.0
3733,Radoslaw Nijaki,0.0,1.0,1.0,0.0,1.0
3734,Radovan Chrz,0.0,1.0,1.0,0.0,1.0
3735,Radovan Svetlik,0.0,1.0,1.0,0.0,1.0
3736,Radu Albot,71.0,113.0,184.0,0.3858695652173913,0.6141304347826086
3737,Raemon Sluiter,84.0,121.0,205.0,0.4097560975609756,0.5902439024390244
3738,Rafael Arevalo,1.0,1.0,2.0,0.5,0.5
3739,Rafael Nadal,1007.0,213.0,1220.0,0.8254098360655737,0.17459016393442622
3740,Rafael Osuna,0.0,1.0,1.0,0.0,1.0
3741,Rafael Ruiz,4.0,10.0,14.0,0.2857142857142857,0.7142857142857143
3742,Raimo Ojala,0.0,1.0,1.0,0.0,1.0
3743,Rainer Eitzinger,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
3744,Rainer Falenti,0.0,1.0,1.0,0.0,1.0
3745,Rainer Janson,0.0,1.0,1.0,0.0,1.0
3746,Rainer Kuhlmey,0.0,1.0,1.0,0.0,1.0
3747,Rainer Schuettler,320.0,333.0,653.0,0.4900459418070444,0.5099540581929556
3748,Rajeev Ram,57.0,94.0,151.0,0.37748344370860926,0.6225165562913907
3749,Ralph Geiger,0.0,2.0,2.0,0.0,1.0
3750,Ralph Kok,1.0,4.25,5.25,0.19047619047619047,0.8095238095238095
3751,Ralph Sender,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
3752,Ramanathan Krishnan,4.0,7.0,11.0,0.36363636363636365,0.6363636363636364
3753,Ramayah Ramachandran,0.0,2.0,2.0,0.0,1.0
3754,Rameez Junaid,0.0,2.0,2.0,0.0,1.0
3755,Ramesh Krishnan,301.0,273.003663003663,574.003663003663,0.5243868975067485,0.4756131024932516
3756,Ramiro Benavides,44.0,105.00952380952381,149.0095238095238,0.295283139460565,0.704716860539435
3757,Ramkumar Ramanathan,14.0,22.0,36.0,0.3888888888888889,0.6111111111111112
3758,Ramon Delgado,69.0,102.0,171.0,0.40350877192982454,0.5964912280701754
3759,Ramon Gallardo,0.0,1.0,1.0,0.0,1.0
3760,Rand Evett,5.0,14.0,19.0,0.2631578947368421,0.7368421052631579
3761,Randall King,0.0,2.0,2.0,0.0,1.0
3762,Randall Verdieck,0.0,1.0,1.0,0.0,1.0
3763,Randolf Scheller,0.0,1.0,1.0,0.0,1.0
3764,Randy Crawford,7.0,15.0,22.0,0.3181818181818182,0.6818181818181818
3765,Randy Druz,0.0,3.0,3.0,0.0,1.0
3766,Randy Jones,0.0,1.0,1.0,0.0,1.0
3767,Randy Nixon,1.0,11.0,12.0,0.08333333333333333,0.9166666666666666
3768,Raphael Durek,0.0,1.0,1.0,0.0,1.0
3769,Rasmus Norby,0.0,1.0,1.0,0.0,1.0
3770,Raul Antonio Viver,20.0,49.0204081632653,69.0204081632653,0.28976936723832053,0.7102306327616794
3771,Raul Brancaccio,0.0,1.0,1.0,0.0,1.0
3772,Raul Peralta,0.0,3.0,3.0,0.0,1.0
3773,Raul Ramirez,532.0,263.0,795.0,0.6691823899371069,0.33081761006289306
3774,Rauno Suominen,0.0,1.0,1.0,0.0,1.0
3775,Rauty Krog,12.083333333333332,23.043478260869566,35.1268115942029,0.34399174832387824,0.6560082516761218
3776,Raven Klaasen,4.0,4.0,8.0,0.5,0.5
3777,Raviv Weidenfeld,2.0,6.0,8.0,0.25,0.75
3778,Ray Keenan,0.0,2.0,2.0,0.0,1.0
3779,Ray Keldie,40.0,83.0,123.0,0.3252032520325203,0.6747967479674797
3780,Ray Kelly,2.5,9.11111111111111,11.61111111111111,0.215311004784689,0.784688995215311
3781,Ray Ruffels,192.0,181.0,373.0,0.514745308310992,0.48525469168900803
3782,Rayane Roumane,0.0,1.0,1.0,0.0,1.0
3783,Raymond Mapp,0.0,1.0,1.0,0.0,1.0
3784,Raymond Moore,324.00925925925924,343.01457725947523,667.0238365187345,0.4857536440531071,0.5142463559468929
3785,Raymond Pascale,0.0,2.0,2.0,0.0,1.0
3786,Raymond Sarmiento,0.0,1.0,1.0,0.0,1.0
3787,Rayno Seegers,6.0,18.055555555555557,24.055555555555557,0.24942263279445726,0.7505773672055427
3788,Razvan Sabau,17.0,43.0,60.0,0.2833333333333333,0.7166666666666667
3789,Reda El Amrani,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
3790,Reed Cordish,0.0,1.0,1.0,0.0,1.0
3791,Reginald Bennett,1.0,1.0,2.0,0.5,0.5
3792,Reginald Willems,1.0,1.0,2.0,0.5,0.5
3793,Regis Brunet,2.0,7.0,9.0,0.2222222222222222,0.7777777777777778
3794,Regis Lavergne,0.0,2.0,2.0,0.0,1.0
3795,Reijo Tuomola,1.0,1.0,2.0,0.5,0.5
3796,Reilly Opelka,67.0,65.0,132.0,0.5075757575757576,0.49242424242424243
3797,Reinhard Mattern,3.0,3.0,6.0,0.5,0.5
3798,Reinhard Wawra,0.0,2.0,2.0,0.0,1.0
3799,Reinhart Probst,8.0,8.0,16.0,0.5,0.5
3800,Rejean Genois,5.0,20.0,25.0,0.2,0.8
3801,Remi Gilberton,0.0,1.0,1.0,0.0,1.0
3802,Remus Farcas,0.0,1.0,1.0,0.0,1.0
3803,Renato Joaquim,0.0,2.0,2.0,0.0,1.0
3804,Rene Hanak,0.0,2.0,2.0,0.0,1.0
3805,Rene Nicklisch,0.0,1.0,1.0,0.0,1.0
3806,Renzo Furlan,214.0233644859813,233.0128755364807,447.036240022462,0.4787606581408867,0.5212393418591134
3807,Renzo Olivo,23.0,31.0,54.0,0.42592592592592593,0.5740740740740741
3808,Reyno Summers,0.0,2.0,2.0,0.0,1.0
3809,Rhyne Williams,7.0,18.0,25.0,0.28,0.72
3810,Ricardas Berankis,97.0,135.0,232.0,0.41810344827586204,0.5818965517241379
3811,Ricardo Acioly,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
3812,Ricardo Acuna,60.0,101.00990099009901,161.00990099009903,0.3726478907883409,0.6273521092116591
3813,Ricardo Aubone,2.0,2.0,4.0,0.5,0.5
3814,Ricardo Camargo,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
3815,Ricardo Cano,142.0281690140845,147.00680272108843,289.0349717351729,0.4913874890690294,0.5086125109309707
3816,Ricardo Herrera,0.0,1.0,1.0,0.0,1.0
3817,Ricardo Hocevar,0.0,5.0,5.0,0.0,1.0
3818,Ricardo Mello,52.0,87.0,139.0,0.37410071942446044,0.6258992805755396
3819,Ricardo Ojeda Lara,3.0,3.0,6.0,0.5,0.5
3820,Ricardo Rivera,0.0,1.0,1.0,0.0,1.0
3821,Ricardo Schlachter,0.0,1.0,1.0,0.0,1.0
3822,Ricardo Ycaza,61.0,91.0,152.0,0.40131578947368424,0.5986842105263158
3823,Riccardo Bellotti,0.0,1.0,1.0,0.0,1.0
3824,Riccardo Ghedin,0.0,3.0,3.0,0.0,1.0
3825,Rich Anderson,0.0,3.0,3.0,0.0,1.0
3826,Rich Andrews,0.0,2.0,2.0,0.0,1.0
3827,Rich Hillway,0.0,1.0,1.0,0.0,1.0
3828,Richard Akel,0.0,1.0,1.0,0.0,1.0
3829,Richard Bloomfield,4.0,12.0,16.0,0.25,0.75
3830,Richard Bray,0.0,1.0,1.0,0.0,1.0
3831,Richard Coulthard,1.0,1.0,2.0,0.5,0.5
3832,Richard Evans,0.0,1.0,1.0,0.0,1.0
3833,Richard Finger,0.0,1.0,1.0,0.0,1.0
3834,Richard Fromberg,247.02834008097165,284.00704225352115,531.0353823344929,0.4651824497927173,0.5348175502072826
3835,Richard Gallien,1.0,1.0,2.0,0.5,0.5
3836,Richard Gasquet,550.0,344.0,894.0,0.6152125279642058,0.38478747203579416
3837,Richard Hawkes,4.0,17.0,21.0,0.19047619047619047,0.8095238095238095
3838,Richard Hillage,0.0,1.0,1.0,0.0,1.0
3839,Richard Howes,1.0,1.0,2.0,0.5,0.5
3840,Richard Kasten,0.0,2.0,2.0,0.0,1.0
3841,Richard Krajicek,408.0,213.00469483568077,621.0046948356808,0.6569998639188351,0.34300013608116486
3842,Richard Laver,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
3843,Richard Leach,3.0,4.0,7.0,0.42857142857142855,0.5714285714285714
3844,Richard Legendre,0.0,2.0,2.0,0.0,1.0
3845,Richard Levine,0.0,1.0,1.0,0.0,1.0
3846,Richard Lewis,65.01538461538462,113.01769911504425,178.03308373042887,0.36518709474149486,0.6348129052585051
3847,Richard Matuszewski,54.0,80.0,134.0,0.40298507462686567,0.5970149253731343
3848,Richard Meyer,42.0,77.01298701298701,119.01298701298701,0.35290266259275427,0.6470973374072457
3849,Richard Pancho Gonzales,126.0,54.0,180.0,0.7,0.3
3850,Richard Russell,16.0,28.0,44.0,0.36363636363636365,0.6363636363636364
3851,Richard Schmidt,1.0,12.0,13.0,0.07692307692307693,0.9230769230769231
3852,Richard Stott,0.0,1.0,1.0,0.0,1.0
3853,Richard Vogel,3.0,9.0,12.0,0.25,0.75
3854,Richard Whichello,0.0,1.0,1.0,0.0,1.0
3855,Richey Reneberg,308.0,263.0,571.0,0.5394045534150613,0.46059544658493873
3856,Rick Fagel,47.0,100.00999999999999,147.01,0.31970614243928985,0.6802938575607101
3857,Rick Fisher,44.0,103.0,147.0,0.29931972789115646,0.7006802721088435
3858,Rick Jordan,1.0,1.0,2.0,0.5,0.5
3859,Rick Leach,21.0,57.0,78.0,0.2692307692307692,0.7307692307692307
3860,Rick Meyers,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
3861,Rick Rozen,1.0,1.0,2.0,0.5,0.5
3862,Rick Rudeen,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
3863,Ricki Osterthun,60.11666666666667,79.0253164556962,139.14198312236286,0.4320526796991205,0.5679473203008796
3864,Ricky Brown,4.0,17.0,21.0,0.19047619047619047,0.8095238095238095
3865,Ricky Buwalda,3.0,5.0,8.0,0.375,0.625
3866,Ricky Diaz,0.0,1.0,1.0,0.0,1.0
3867,Ricky Morea,1.0,1.0,2.0,0.5,0.5
3868,Rik De Voest,19.0,38.0,57.0,0.3333333333333333,0.6666666666666666
3869,Rikard Bergh,3.0,11.0,14.0,0.21428571428571427,0.7857142857142857
3870,Rill Baxter,0.0,1.0,1.0,0.0,1.0
3871,Rob Cadwaller,0.0,1.0,1.0,0.0,1.0
3872,Rob Danner,0.0,1.0,1.0,0.0,1.0
3873,Rob Givone,0.0,2.0,2.0,0.0,1.0
3874,Rob Kilderry,1.0,1.0,2.0,0.5,0.5
3875,Rob Steckley,0.0,1.0,1.0,0.0,1.0
3876,Rob Wallace,0.0,1.0,1.0,0.0,1.0
3877,Robbie Koenig,3.0,11.0,14.0,0.21428571428571427,0.7857142857142857
3878,Robbie Smith,0.0,1.0,1.0,0.0,1.0
3879,Robbie Venter,7.142857142857142,19.05263157894737,26.195488721804512,0.2726750861079219,0.7273249138920781
3880,Robbie Weiss,48.0,79.0,127.0,0.3779527559055118,0.6220472440944882
3881,Robby Ginepri,187.0,204.0,391.0,0.4782608695652174,0.5217391304347826
3882,Robert Baumgartner,0.0,1.0,1.0,0.0,1.0
3883,Robert Bedard,0.0,2.0,2.0,0.0,1.0
3884,Robert Bettauer,0.0,3.0,3.0,0.0,1.0
3885,Robert Brien,0.0,1.0,1.0,0.0,1.0
3886,Robert Casey C100,1.0,7.0,8.0,0.125,0.875
3887,Robert Clarke,0.0,1.0,1.0,0.0,1.0
3888,Robert Crames,0.0,1.0,1.0,0.0,1.0
3889,Robert Eriksson,0.0,1.0,1.0,0.0,1.0
3890,Robert Farah,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
3891,Robert Haillet,0.0,2.0,2.0,0.0,1.0
3892,Robert Hubbard,0.0,2.0,2.0,0.0,1.0
3893,Robert Janecek,0.0,1.0,1.0,0.0,1.0
3894,Robert Kendrick,35.0,78.0,113.0,0.30973451327433627,0.6902654867256637
3895,Robert Kreiss,30.03333333333333,62.016129032258064,92.0494623655914,0.32627385930892694,0.6737261406910731
3896,Robert Kroll,0.0,2.0,2.0,0.0,1.0
3897,Robert Lamarche,0.0,1.0,1.0,0.0,1.0
3898,Robert Layton,0.0,1.0,1.0,0.0,1.0
3899,Robert Lee,0.0,1.0,1.0,0.0,1.0
3900,Robert Lidgey,0.0,1.0,1.0,0.0,1.0
3901,Robert Lindstedt,0.0,1.0,1.0,0.0,1.0
3902,Robert Lutz,411.0,277.0,688.0,0.5973837209302325,0.40261627906976744
3903,Robert Machan,19.0,32.0,51.0,0.37254901960784315,0.6274509803921569
3904,Robert Maud,88.0340909090909,122.03278688524591,210.06687779433682,0.4190764952258657,0.5809235047741343
3905,Robert Mckinley,23.0,38.0,61.0,0.3770491803278688,0.6229508196721312
3906,Robert Millington,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
3907,Robert Morrison,1.0,1.0,2.0,0.5,0.5
3908,Robert Perry,0.0,3.0,3.0,0.0,1.0
3909,Robert Potthast,0.0,2.0,2.0,0.0,1.0
3910,Robert Puddicombe,0.0,2.0,2.0,0.0,1.0
3911,Robert Reininger,9.0,32.0,41.0,0.21951219512195122,0.7804878048780488
3912,Robert Rheinberger,5.0,35.028571428571425,40.028571428571425,0.12491077801570308,0.875089221984297
3913,Robert Seguso,88.0,91.0,179.0,0.49162011173184356,0.5083798882681564
3914,Robert Sherman,1.0,1.0,2.0,0.5,0.5
3915,Robert Smeets,1.0,8.0,9.0,0.1111111111111111,0.8888888888888888
3916,Robert Stock,2.0,7.0,9.0,0.2222222222222222,0.7777777777777778
3917,Robert Trogolo,9.0,15.0,24.0,0.375,0.625
3918,Robert Vant Hof,83.0,105.0,188.0,0.44148936170212766,0.5585106382978723
3919,Robert Wilson,13.0,18.0,31.0,0.41935483870967744,0.5806451612903226
3920,Robert Yim,0.0,2.0,2.0,0.0,1.0
3921,Roberto Alvarez,0.0,1.0,1.0,0.0,1.0
3922,Roberto Arguello,60.0,83.01204819277109,143.0120481927711,0.41954507160909854,0.5804549283909014
3923,Roberto Aubone,4.0,5.0,9.0,0.4444444444444444,0.5555555555555556
3924,Roberto Azar,49.0204081632653,90.02222222222223,139.04263038548754,0.3525566801157249,0.647443319884275
3925,Roberto Bautista Agut,332.0,202.0,534.0,0.6217228464419475,0.3782771535580524
3926,Roberto Carballes Baena,63.0,79.0,142.0,0.44366197183098594,0.5563380281690141
3927,Roberto Carretero,23.0,45.0,68.0,0.3382352941176471,0.6617647058823529
3928,Roberto Carruthers,0.0,2.0,2.0,0.0,1.0
3929,Roberto Chavez,3.0,9.0,12.0,0.25,0.75
3930,Roberto Graetz,0.0,3.0,3.0,0.0,1.0
3931,Roberto Gratz,0.0,2.0,2.0,0.0,1.0
3932,Roberto Jabali,12.0,22.0,34.0,0.35294117647058826,0.6470588235294118
3933,Roberto Lombardi,2.0,14.0,16.0,0.125,0.875
3934,Roberto Marcher,0.0,4.0,4.0,0.0,1.0
3935,Roberto Marcora,3.0,4.0,7.0,0.42857142857142855,0.5714285714285714
3936,Roberto Meneschincheri,0.0,3.0,3.0,0.0,1.0
3937,Roberto Ortega Olmedo,0.0,1.0,1.0,0.0,1.0
3938,Roberto Quiroz,3.0,3.0,6.0,0.5,0.5
3939,Roberto Raffa,0.0,1.0,1.0,0.0,1.0
3940,Roberto Saad,13.0,30.0,43.0,0.3023255813953488,0.6976744186046512
3941,Roberto Saya,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
3942,Roberto Valerio,0.0,1.0,1.0,0.0,1.0
3943,Roberto Vizcaino,21.0,34.029411764705884,55.029411764705884,0.38161411010154994,0.61838588989845
3944,Robin Drysdale,37.054054054054056,78.01282051282051,115.06687456687456,0.32202190416251364,0.6779780958374865
3945,Robin Fry,0.0,1.0,1.0,0.0,1.0
3946,Robin Haase,201.0,255.0,456.0,0.4407894736842105,0.5592105263157895
3947,Robin Kern,0.0,3.0,3.0,0.0,1.0
3948,Robin Ray,1.0,4.0,5.0,0.2,0.8
3949,Robin Roshardt,0.0,2.0,2.0,0.0,1.0
3950,Robin Soderling,297.0,169.0,466.0,0.6373390557939914,0.3626609442060086
3951,Robin Vik,20.0,38.0,58.0,0.3448275862068966,0.6551724137931034
3952,Rocky Maguire,0.0,1.0,1.0,0.0,1.0
3953,Rocky Royer,3.0,13.076923076923077,16.076923076923077,0.18660287081339713,0.8133971291866029
3954,Rocky Vasquez,0.0,1.0,1.0,0.0,1.0
3955,Rod Brent,3.0,4.0,7.0,0.42857142857142855,0.5714285714285714
3956,Rod Flores,0.0,1.0,1.0,0.0,1.0
3957,Rod Frawley,106.0,136.0,242.0,0.4380165289256198,0.5619834710743802
3958,Rod Laver,484.0,121.0,605.0,0.8,0.2
3959,Rodney Crowley,0.0,1.0,1.0,0.0,1.0
3960,Rodney Harmon,34.0,42.0,76.0,0.4473684210526316,0.5526315789473685
3961,Rodney Mandelstam,1.0,1.0,2.0,0.5,0.5
3962,Rodolfo Cisneros,0.0,1.0,1.0,0.0,1.0
3963,Rodolfo Rake,0.0,1.0,1.0,0.0,1.0
3964,Rodolphe Cadart,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
3965,Rodolphe Gilbert,67.0,115.00869565217391,182.0086956521739,0.3681142802541685,0.6318857197458315
3966,Rodrigo Faria,0.0,1.0,1.0,0.0,1.0
3967,Roger Becker,0.0,1.0,1.0,0.0,1.0
3968,Roger Dowdeswell,16.0,37.0,53.0,0.3018867924528302,0.6981132075471698
3969,Roger Federer,1219.0,272.0,1491.0,0.8175720992622401,0.18242790073775988
3970,Roger Guedes,5.0,16.0,21.0,0.23809523809523808,0.7619047619047619
3971,Roger Knapp,4.0,6.0,10.0,0.4,0.6
3972,Roger Mckee,1.0,3.0,4.0,0.25,0.75
3973,Roger Rasheed,5.0,6.0,11.0,0.45454545454545453,0.5454545454545454
3974,Roger Smith,26.0,42.0,68.0,0.38235294117647056,0.6176470588235294
3975,Roger Taylor,329.0243161094225,235.0127659574468,564.0370820668693,0.5833380934880007,0.41666190651199936
3976,Rogerio Dutra Silva,24.0,60.0,84.0,0.2857142857142857,0.7142857142857143
3977,Rogier Wassen,4.0,13.0,17.0,0.23529411764705882,0.7647058823529411
3978,Rohan Bopanna,5.0,16.0,21.0,0.23809523809523808,0.7619047619047619
3979,Rohan Summers,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
3980,Rohun Beven,2.0,8.0,10.0,0.2,0.8
3981,Roko Karanusic,12.0,38.0,50.0,0.24,0.76
3982,Roland Burtscher,2.0,6.0,8.0,0.25,0.75
3983,Roland Russo,0.0,2.0,2.0,0.0,1.0
3984,Roland Stadler,47.170212765957444,74.08108108108108,121.25129384703853,0.38902853131995296,0.610971468680047
3985,Roland Steigler,2.0,3.0,5.0,0.4,0.6
3986,Roland Stiegler,0.0,1.0,1.0,0.0,1.0
3987,Rolf Gehring,118.01694915254237,139.02877697841728,257.0457261309597,0.45912822955249244,0.5408717704475074
3988,Rolf Hertzog,1.0,4.0,5.0,0.2,0.8
3989,Rolf Norberg,23.0,48.0,71.0,0.323943661971831,0.676056338028169
3990,Rolf Thung,21.047619047619047,67.11940298507463,88.16702203269368,0.23872439561148237,0.7612756043885176
3991,Romain Bogaerts,0.0,1.0,1.0,0.0,1.0
3992,Romain Jouan,1.0,4.0,5.0,0.2,0.8
3993,Roman Borvanov,0.0,1.0,1.0,0.0,1.0
3994,Roman Safiullin,3.0,6.0,9.0,0.3333333333333333,0.6666666666666666
3995,Roman Valent,0.0,1.0,1.0,0.0,1.0
3996,Roman Vogeli,0.0,1.0,1.0,0.0,1.0
3997,Romeo Rafon,0.0,3.0,3.0,0.0,1.0
3998,Ron Barnes,0.0,2.0,2.0,0.0,1.0
3999,Ron Bohrnstedt,1.0,3.0,4.0,0.25,0.75
4000,Ron Dutton,0.0,1.0,1.0,0.0,1.0
4001,Ron Goldman,1.0,7.0,8.0,0.125,0.875
4002,Ron Hightower,7.0,20.0,27.0,0.25925925925925924,0.7407407407407407
4003,Ron Holmberg,22.0,43.0,65.0,0.3384615384615385,0.6615384615384615
4004,Ron Myers,0.0,1.0,1.0,0.0,1.0
4005,Ronald Agenor,215.00930232558142,254.00787401574803,469.01717634132945,0.4584252201653003,0.5415747798346997
4006,Ronald S Mckenzie,0.0,1.0,1.0,0.0,1.0
4007,Ronan Fearon,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334
4008,Ronnie Bathman,9.11111111111111,26.03846153846154,35.14957264957265,0.259209726443769,0.7407902735562311
4009,Rory Chappell,8.25,13.153846153846153,21.403846153846153,0.38544474393531,0.61455525606469
4010,Roscoe Tanner,593.0,293.0,886.0,0.6693002257336343,0.3306997742663657
4011,Ross Case,272.03308823529414,271.0110701107011,543.0441583459952,0.5009410083037316,0.4990589916962684
4012,Ross Hutchins,0.0,1.0,1.0,0.0,1.0
4013,Ross Matheson,1.0,4.0,5.0,0.2,0.8
4014,Ross Mcghie,0.0,3.0,3.0,0.0,1.0
4015,Ross Olivieri,0.0,1.0,1.0,0.0,1.0
4016,Ross Walker,0.0,3.0,3.0,0.0,1.0
4017,Roy Barth,34.0,121.0,155.0,0.21935483870967742,0.7806451612903226
4018,Roy Emerson,224.0,133.0,357.0,0.6274509803921569,0.37254901960784315
4019,Roy Schwegman,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
4020,Roy Sprengelmeyer,0.0,5.0,5.0,0.0,1.0
4021,Royce Deppe,1.0,3.0,4.0,0.25,0.75
4022,Ruan Kruger,1.0,1.0,2.0,0.5,0.5
4023,Ruben Bemelmans,23.0,49.0,72.0,0.3194444444444444,0.6805555555555556
4024,Ruben Fernandez,0.0,1.0,1.0,0.0,1.0
4025,Ruben Gajardo,1.0,3.0,4.0,0.25,0.75
4026,Ruben Porges,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
4027,Ruben Ramirez Hidalgo,68.0,133.0,201.0,0.3383084577114428,0.6616915422885572
4028,Ruby Hoskowetz,2.0,4.0,6.0,0.3333333333333333,0.6666666666666666
4029,Rudiger Benz,0.0,2.0,2.0,0.0,1.0
4030,Rudiger Haas,1.0,4.0,5.0,0.2,0.8
4031,Rudolf Molleker,4.0,10.0,14.0,0.2857142857142857,0.7142857142857143
4032,Rudy Hernando,3.0,7.0,10.0,0.3,0.7
4033,Rui Machado,13.0,37.0,50.0,0.26,0.74
4034,Rupert Dorey,0.0,1.0,1.0,0.0,1.0
4035,Russell Barlow,3.0,9.0,12.0,0.25,0.75
4036,Russell Simpson,130.0,200.0,330.0,0.3939393939393939,0.6060606060606061
4037,Ryan Blake,0.0,1.0,1.0,0.0,1.0
4038,Ryan Harrison,118.0,157.0,275.0,0.4290909090909091,0.5709090909090909
4039,Ryan Henry,0.0,1.0,1.0,0.0,1.0
4040,Ryan Moore2,1.0,1.0,2.0,0.5,0.5
4041,Ryan Shane,0.0,1.0,1.0,0.0,1.0
4042,Ryan Sweeting,34.0,56.0,90.0,0.37777777777777777,0.6222222222222222
4043,Ryan Wolters,0.0,2.0,2.0,0.0,1.0
4044,Ryler Deheart,1.0,4.0,5.0,0.2,0.8
4045,Ryoichi Mori,0.0,2.0,2.0,0.0,1.0
4046,Ryuso Tsujino,2.0,9.0,11.0,0.18181818181818182,0.8181818181818182
4047,S Eummongkol,0.0,2.0,2.0,0.0,1.0
4048,S Fine,1.0,1.0,2.0,0.5,0.5
4049,S G Laing,0.0,1.0,1.0,0.0,1.0
